ID,Doc ID,Sentence,Sen_ID,Emiten Code,Emiten Name,Label
3475,1294,saham jual bersih besar asing bank rakyat indonesia  bbri  miliar sampoerna  hmsp  miliar united tractors  untr  miliar,18,HMSP,HM Sampoerna Tbk.,0
545,156,kepala riset infovesta utama wawan hendrayana jelas emiten sektor konsumer khusus saham publik edar kecil sampoerna hmsp anggota indeks kompas unilever  unvr anggota indeks kompas bobot turun jauh,6,HMSP,HM Sampoerna Tbk.,0
2231,772,baca juga tiga saham turun rekam bmri bbri bbni bbtn bbca  kblm pimpin daftar saham  gainers senin ,11,BMRI,Bank Mandiri (Persero) Tbk.,0
1864,650,saham adhi elsa wsbp merosot awal dagang pagi hari hingga jeda siang,10,ADHI,Adhi Karya (Persero) Tbk. [S],0
1973,688,asal tahu kuartal  akra catat dapat turun year year  jadi  triliun turun dapat bisnis dagang distribusi,6,AKRA,AKR Corporindo Tbk. [S],0
2098,719,jika hitung bulan akhir nilai jual bersih asing saham hmsp capai  miliar,8,HMSP,HM Sampoerna Tbk.,0
3723,1374,sementara saham bbri catat jual bersih investor asing besar  miliar,7,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
3282,1219,posisi lanjut isi ptba untr itmg mncn bbtn bbni inkp lawan ihsg hijau enam saham lq  rendah turun harga banding tutup belum,12,UNTR,United Tractors Tbk. [S]	,0
1283,459,pada periode dagang bulan akhir harga saham bbri tujuh kali akhir zona merah,9,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
967,338,angka lebih rendah ketimbang anak usaha indofood  sukses makmur  icbp capai ,10,ICBP,Indofood CBP Sukses Makmur Tbk. [S],0
2625,942,saham hmsp sempat sentuh level rendah,8,HMSP,HM Sampoerna Tbk.,0
3831,1423,baca juga ihsg koreksi  pekan banyak pengaruh sentimen suku bunga   susul usaha  negara  pgas turun  surya citra media  scma turun ,7,PGAS,Perusahaan Gas Negara (Persero) Tbk. [S],0
2886,1052,kemarin harga saham tlkm anjlok  level,16,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],0
1395,488,saham nahas sril ptba bank tabung negara  bbtn medco energy medc media nusantara citra  mncn tiga saham turun harga adro indo tambangraya megahtbk itmg elnusa  elsa waskita beton precast  wsbp,15,ELSA,Elnusa Tbk. [S],0
2475,873,gera harga saham bbtn cukup kejut ingat harga buka saham bawah harga tutup hari belum tepat harga,9,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,0
655,201,saham jual bersih besar asing matahari department store  lppf  miliar bank tabung negara  bbtn  miliar semen indonesia  smgr  miliar,23,LPPF,Matahari Department Store Tbk. [S],0
2634,947,sejak pagi saham bbca buka bawah harga tutup hari belum tepat harga,9,BBCA,Bank Central Asia Tbk.,0
2970,1087,naik tarif pajak  rate buat kerja medco energi internasional  kurang mumpuni,4,MEDC,Medco Energi Internasional Tbk,0
1401,488,saham nahas sril ptba bank tabung negara  bbtn medco energy medc media nusantara citra  mncn tiga saham turun harga adro indo tambangraya megahtbk itmg elnusa  elsa waskita beton precast  wsbp,15,WSBP,Waskita Beton Precast Tbk.,0
521,143, gainers lq diri  losers lq saham jual bersih besar asing bank mandiri  bmri  miliar semen indonesia  smgr miliar axiata  excl  miliar,17,EXCL,XL Axiata Tbk.,0
4017,1483,sistem berat smgr tingkat dapat signifikan ujar meilki selasa ,13,SMGR,Semen Indonesia (Persero) Tbk. [S],0
3606,1344,hubung waktu beda direktur uang ptba mega satria lihat kondisi pasar memang dukung emiten gerak sektor tambang,12,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],0
551,156,asal tahu saham hmsp turun sejak tiga bulan lalu akibat sesuai saham free float,17,HMSP,HM Sampoerna Tbk.,0
1541,556,dapat jasa marga  jsmr semester tekan,4,JSMR,Jasa Marga (Persero) Tbk. [S],0
579,161,saham nasib nahas sril adro ptba media nusantara citra  mncn united tractor  untr indo tambangraya megah  itmg bank tabung negara  bbtn medco energy medc,15,MNCN,Media Nusantara Citra Tbk. [S],0
3138,1150,pada awal dagang saham medc memang buka bawah harga tutup belum tepat   saham,7,MEDC,Medco Energi Internasional Tbk,0
4040,1488,kepala riset infovesta utama wawan hendrayana kata turun market  hmsp ggrm jadi ada turun harga saham,9,HMSP,HM Sampoerna Tbk.,0
1399,488,saham nahas sril ptba bank tabung negara  bbtn medco energy medc media nusantara citra  mncn tiga saham turun harga adro indo tambangraya megahtbk itmg elnusa  elsa waskita beton precast  wsbp,15,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],0
1141,395,sementara robertus beri rekomendasi indy,35,INDY,Indika Energy Tbk.,0
2471,867,adapun saham milik peran ikut tekan indeks sektor tambang frederik adro ptba untr,31,UNTR,United Tractors Tbk. [S]	,0
2072,710, corporindo akra panjang tahun saham akra catat turun ,17,AKRA,AKR Corporindo Tbk. [S],0
3768,1386, saham pgas tutup turun hari,14,PGAS,Perusahaan Gas Negara (Persero) Tbk. [S],0
4077,1497,sayang ggrm anggota indeks kompas sebut nilai investasi gelontor proyek,5,GGRM,Gudang Garam Tbk.,0
4156,1527, kontribusi turun dapat wika wskt masing-masing besar kuartal kemarin,14,WIKA,Wijaya Karya (Persero) Tbk. [S],0
3998,1481,itmg kira harga batubara pulih waktu pendek,16,ITMG,Indo Tambangraya Megah Tbk,0
3259,1204,banding kemarin sore harga saham bbni turun ,22,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
689,216,baca juga naik  delapan hari saham  express kjen kena suspensi balik saham malah turun harga sril media nusantara citra  mncn,16,SRIL,Sri Rejeki Isman Tbk.,0
1129,395,janeman latul analis deutsche verdhana sekuritas indonesia kata lemah kerja indy kuartal pertama sebab lebih pasok batubara kalori rendah pasar sejak akhir tahun lalu hingga awal tahun,11,INDY,Indika Energy Tbk.,0
3848,1433,matahari department store lppf  rejeki isman  sril adaro energy  adro ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,11,ADRO,Adaro Energy Tbk [S],0
2310,802,baca juga  alas saham hmsp balik arah zona hijau turut mino akibat sesuai sebut beberapa saham bobot free floatnya indeks jadi turun hmsp unvr,12,UNVR,Unilever Indonesia Tbk. [S],0
3894,1451,kemudian opsi initial public offering  kecil milik saham pgas,15,PGAS,Perusahaan Gas Negara (Persero) Tbk. [S],0
3995,1481,naik volume produksi jual itmg  mampu kompensasi turun harga,12,ITMG,Indo Tambangraya Megah Tbk,0
1953,682,adapun aset milik hmsp besar  triliun turun  bila banding posisi semester -,18,HMSP,HM Sampoerna Tbk.,0
4141,1525,selain turun margin laba bruto ggrm sebab biaya pita cukai pajak tambah nilai  pajak rokok tingkat  jadi  triliun,22,GGRM,Gudang Garam Tbk.,0
4038,1488,rupa gudang garam  ggrm catat turun market    triliun jadi  triliun,8,GGRM,Gudang Garam Tbk.,0
526,149,saham jual bersih besar asing bank mandiri  bmri  miliar sampoerna  hmsp  miliar indocement tunggal prakarsa  intp  miliar,20,BMRI,Bank Mandiri (Persero) Tbk.,0
2762,1006, semester - adhi karya  adhi catat milik utang jangka pendek total  triliun satu tahun depan,4,ADHI,Adhi Karya (Persero) Tbk. [S],0
69,13,kurniawan bilang pengaruh ada pasar potensi lemah minta produk inkp,8,INKP,Indah Kiat Pulp & Paper,0
3660,1356,baca juga arus  defisit adhi karya adhi laku anjak piutang nila triliun naik volume jual dorong produksi tandan buah segar  inti lsip naik   jadi ,16,ADHI,Adhi Karya (Persero) Tbk. [S],0
2247,785,periode pertama asi lewat turun laba  triliun jadi  triliun,11,ASII,Astra International Tbk. [S],0
1797,632,salah satu sebab utama hambat kerja itmg ialah harga batubara sedang fluktuatif,5,ITMG,Indo Tambangraya Megah Tbk,0
1688,597,saham jual bersih besar asing telekomunikasi indonesia  tlkm  miliar astra international  asi  miliar sampoerna  hmsp  miliar,16,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],0
1914,675,saham hmsp terus merah,14,HMSP,HM Sampoerna Tbk.,0
3830,1423,hingga dagang jumat  emiten duduk peringkat pertama kategori sebut matahari department store  lppf turun harga saham capai  jadi,5,LPPF,Matahari Department Store Tbk. [S],0
3588,1335,saham  sell besar bank rakyat indonesia  bbri  miliar united tractors  untr  miliar bank negara indonesia  bbni  miliar,19,UNTR,United Tractors Tbk. [S]	,0
139,38,asal tahu asri milik utang obligasi surat utang senior mata uang dolar jatuh tempo paling lama ,14,ASRI,Alam Sutera Reality Tbk. [S],0
2745,1002,laba bersih smgr merosot tengah naik dapat,7,SMGR,Semen Indonesia (Persero) Tbk. [S],0
2143,741,saham jual bersih besar asing matahari department store  lppf  miliar gudang garam  ggrm  miliar bbni  miliar,15,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
114,32,suria bilang hmsp kalau bobot turun  jadi  agustus  datang,14,HMSP,HM Sampoerna Tbk.,0
1483,523,meski turun turun harga saham bmri kemarin bukan buruk beberapa hari akhir,23,BMRI,Bank Mandiri (Persero) Tbk.,0
1886,666,tiga saham bakal depak indeks lq adhi karya  adhi elnusa  elsa waskita beton precast  wsbp kompak lanjut lemah sejak awal dagang pagi tadi,4,WSBP,Waskita Beton Precast Tbk.,0
522,143, gainers lq diri  losers lq saham jual bersih besar asing bank mandiri  bmri  miliar semen indonesia  smgr miliar axiata  excl  miliar,17,SMGR,Semen Indonesia (Persero) Tbk. [S],0
3709,1372,awal dagang pagi saham bbri tekan aksi jual investor asing,5,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
3368,1255,baca juga segera merger dagang saham bank mitraniaga naga setop mulai hari saham jual bersih besar asing bank rakyat indonesia  bbri  miliar merdeka copper gold  mdka  miliar semen indonesia  smgr  miliar,19,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
1556,557,sedang pgas milik indikator stochastic oversold potensi buat saham rebound,25,PGAS,Perusahaan Gas Negara (Persero) Tbk. [S],0
2882,1052,bobot saham bbri turun ihsg capai  poin,11,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
1825,641,selain kata yosua kapasitas pabrik mentok hambat kerja inkp,16,INKP,Indah Kiat Pulp & Paper,0
2039,702,  saham harga tutup saham bmri sebut turun ,15,BMRI,Bank Mandiri (Persero) Tbk.,0
1976,688,baca juga laba  corporindo akra ambles  semester jelas manajemen haryanto nyata pilih umum daya tarik kawasan industri makin tingkat ada infrastruktur utilitas kembang tahap satu,11,AKRA,AKR Corporindo Tbk. [S],0
